time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.494,-0.22265663452152012,-0.10407924717913826,0.11894113769034617,0.16467551192179927,-0.17204241743333817,0.0047289322292035,0.43569696971046507,0.9760748776466913,1.2628342426214179,0.25876213166082485,0.2475485464605072,-0.7020247642322169
1.496,-0.19042123933050875,-0.07506650375683038,0.1155097141986029,0.1344581340005279,-0.15350043553583242,0.017194820750554556,0.48821258411906815,1.0946695738828038,1.3494988383668096,0.22090306734669826,0.21364786232918187,-0.7165040712091026
1.498,-0.15138862621541213,-0.02818258974569995,0.12288800239345146,0.09106403690410436,-0.1373187669984024,0.04510856137099867,0.5361377189107733,1.1914757548383237,1.3486390946382822,0.12556039006921887,0.12658315053055236,-0.7331363556996249
1.5,-0.15560429451133384,-0.021927561079292477,0.13310843555092602,0.08916937641121067,-0.14476923278368667,0.054387971475865174,0.5740260556612055,1.2461707804225632,1.2390202638315804,-0.02850369275013309,-0.019910037466357104,-0.7581691026108177
1.502,-0.21093819818477333,-0.058115165060596365,0.15248521447702315,0.13467664739950455,-0.18263290795561243,0.04633669037813087,0.6031546358347267,1.2721070288151701,1.069919138737542,-0.18845761276919978,-0.1765109946189428,-0.775677061218375
1.504,-0.27156672751161526,-0.10500441329345307,0.16662494440612655,0.18901671916706092,-0.2206458980880876,0.029651961635027514,0.6232130147479692,1.2979512844325747,0.9181473624822725,-0.2924743123200848,-0.2811952886658156,-0.7823540911095815
1.506,-0.2928742347481777,-0.13615985178251414,0.15692261241380773,0.21583752476384097,-0.22685884671415732,0.009213679493100924,0.6339027266987243,1.3337567583765484,0.8174288136282525,-0.331020115926449,-0.3235892967886571,-0.7907727600582453
1.508,-0.27009665893357254,-0.1319429609979482,0.13822695284405628,0.20223971551128708,-0.20563095946149595,0.002680682348673793,0.6462618228949563,1.3678331853410268,0.7463347757130169,-0.33997546151563274,-0.33886890606043935,-0.7984017934218592
1.51,-0.232880836944944,-0.09075900914273691,0.14202463375461677,0.16244512675346848,-0.1876678123529378,0.02579509751613782,0.6746880051118442,1.3889360010393634,0.6759218254689404,-0.3477333960223858,-0.35263989708345944,-0.7870955359615013
1.512,-0.2209257771340233,-0.04901277301772793,0.17172782221793653,0.1353654091013292,-0.19569250388189424,0.06121788285359632,0.713951542206705,1.3983277165058121,0.6049456693151324,-0.35678973209108616,-0.3635829171914255,-0.7571699340059085
1.514,-0.2510722588416543,-0.04787541593768135,0.20302713274626383,0.15052050192433847,-0.22658240364098647,0.07639601676004344,0.739277792280843,1.3982842312538675,0.5450793259923478,-0.36554737782749863,-0.3695770819327567,-0.7326632970296925
1.516,-0.2956653616276703,-0.07422603599167493,0.2215187938459423,0.18686387445081024,-0.2587350916686256,0.07172241738812217,0.7365804225779555,1.3791202833613647,0.4973247931912409,-0.37286103216581196,-0.37313831618277443,-0.7264605460361296
1.518,-0.3079498095900526,-0.07412218787594091,0.2343403735113219,0.19305712319551988,-0.2717738687108797,0.078517278463677,0.7187968378735613,1.3227622484395714,0.45447708975550244,-0.36433752644531114,-0.3631919115637618,-0.723157242481098
1.52,-0.2774025269718994,-0.030112200658762696,0.2479792403790544,0.15535615745607262,-0.26366689111921554,0.1082078553584586,0.7017651867766281,1.2128018133519392,0.4065087027993082,-0.32679630541435495,-0.3258156873894385,-0.7049524702910791
1.522,-0.24217231954003876,0.016433752667429215,0.258964654251745,0.11457550939231886,-0.2515992933572039,0.13705400795140868,0.6785267708050218,1.0430058419024175,0.33874928068146937,-0.2752470431122884,-0.2732672921894901,-0.6787041788429146
1.524,-0.23691929668929917,0.030581266679633037,0.2674142235420147,0.10561685026895101,-0.2527499112720071,0.1473817854594419,0.6324939610609319,0.8286740985713641,0.2460491041127242,-0.24006887535481494,-0.2353322171304467,-0.6666354709462383
1.526,-0.2497009639496938,0.029270794897253056,0.2788791809760768,0.11312422507777242,-0.26448774076431864,0.15166960447245117,0.5655545315418754,0.6099660015272971,0.1500261934508393,-0.22923324257934982,-0.22229654700706747,-0.6769043818958306
1.528,-0.2466707580240197,0.042015677226533044,0.2890980654290348,0.10491600809045355,-0.26857600899358214,0.16365248616418593,0.498702911395711,0.4320456312997198,0.08407769478879015,-0.22111333564327265,-0.21493149862716468,-0.6914327741596012
1.53,-0.22396058964028184,0.06137615652688654,0.2862935838420452,0.08312202599475263,-0.256768907153698,0.17336715121483193,0.4494110131637487,0.31833038160878413,0.06066124561673833,-0.19302463878685344,-0.19031263798448392,-0.6832665625032024
1.532,-0.21387247002272763,0.0615717248159582,0.27640278648160693,0.07726896866438013,-0.24687288615461148,0.1696240179982028,0.41887454808658964,0.2657146887199265,0.06572043338294288,-0.14315368508676973,-0.1444355665392013,-0.6444746136304582
1.534,-0.23496008691249412,0.05004807701011563,0.2853208652974745,0.09318254650207694,-0.2610187627901933,0.16837952385139918,0.4001560580153319,0.25855113256001155,0.08261833738309918,-0.08332215340743387,-0.08753023462372471,-0.5936607292460995
1.536,-0.2552945840510915,0.06684225412387532,0.3217684874066608,0.09494093167293888,-0.2889249165544714,0.19437401255291642,0.3872799190645364,0.27663926589289,0.10385194368925707,-0.024381675891417744,-0.02947366549993606,-0.5540300348470351
1.538,-0.23438761177231943,0.12269260452240449,0.3567033154007176,0.05678229105938863,-0.2963413464885615,0.2390361842128827,0.3711165255216371,0.2939626838128581,0.11658658344480562,0.023147304061138848,0.020601440281126485,-0.532888488415197
1.54,-0.1872889163925811,0.1678848099580313,0.35538356197440746,0.011058388027946968,-0.27243979630013465,0.26018629585193853,0.3376896680593639,0.2880648942743386,0.10106052437296253,0.04633084403485608,0.04930296247957898,-0.5273851344639959
1.542,-0.16543350313757535,0.15160082579698805,0.3176612474493784,0.009009401227098493,-0.24220780983967796,0.2323792161340453,0.2833594284279504,0.2623296114076111,0.05907585477546546,0.04172084788183435,0.04934439885763891,-0.5345356399858916
1.544,-0.1874978044302398,0.08848516479023996,0.27640488894706844,0.05227091992339532,-0.23215208253500616,0.1799547196311177,0.22666135753109568,0.24841411005222955,0.0260116999087101,0.024870322203436237,0.03319116793914008,-0.546774161299813
1.546,-0.22595795275548625,0.03538489987496023,0.26128881642684315,0.0978593789742231,-0.24435404051127,0.14650495507048183,0.19260843645517978,0.27156097884708297,0.03624937739683004,0.017949646411562558,0.023827882981318636,-0.5526563305522447
1.548,-0.24657953382464878,0.02469409902973028,0.2710241460934979,0.112408305522305,-0.2608499353199902,0.1469839232170385,0.18645806819719815,0.32063550568770555,0.08779167707030762,0.03194483047914041,0.03373373055157219,-0.548331678307877
1.55,-0.23975813272278307,0.043608447655454616,0.28326906216656617,0.09853323681698638,-0.2643175822126283,0.16314959099436546,0.18882711907002697,0.3638533651670361,0.15178681258414534,0.06448676905820541,0.06051236902985494,-0.5387253112408183
1.552,-0.2226138137070007,0.059609839804521884,0.2823098107172704,0.08182905227255263,-0.25452869300010944,0.17085152178427812,0.17281362498192093,0.3826238749842152,0.20269742406236801,0.10464522742912981,0.09460501819205146,-0.5286720885942323
1.554,-0.2108415616554902,0.05742578414872173,0.26838351466320426,0.07755330664658672,-0.24009149485593823,0.16258789580213304,0.12772306563399946,0.3809440432941607,0.23204496258128132,0.13834350594156727,0.1257609447471308,-0.5188920369468463
1.556,-0.1934528883941749,0.058339265701197116,0.25192186063874106,0.06910175611046239,-0.22216394301991216,0.15407709963387856,0.07325027564896454,0.37523263288130243,0.2469478960909037,0.16165376833411885,0.15231920458386627,-0.5067983423275355
1.558,-0.15801695127403437,0.08904224843632598,0.24733458588562854,0.03660557652238655,-0.20231320473999878,0.1663533150058701,0.04154517256102799,0.37994583827770356,0.25856224884960827,0.1845934855755149,0.18159952682455893,-0.4912298361992441
1.56,-0.12426161019892014,0.13356915658673119,0.2582293999480876,-0.0024045116296908912,-0.19161523957365878,0.19419165718930612,0.03878803116458348,0.39297115305294983,0.26595178664214353,0.21064040572468085,0.21167445150457737,-0.4791936955251914
1.562,-0.11720962655871282,0.14873536606900598,0.26621745903451044,-0.013775497069558535,-0.1926923820300504,0.2067033312592417,0.04000502098195716,0.3975420223071353,0.25873835648356064,0.22525029689491188,0.22587671797644354,-0.4809909989643188
1.564,-0.12720634331272235,0.12345233648921196,0.250654165858061,0.0035844083605277893,-0.19023702289850905,0.18665694798901883,0.02597609784407866,0.3837901188352067,0.23682330189029815,0.21610451197002947,0.2157610968919745,-0.4966135248318041
1.566,-0.12835093859271218,0.08837851581256496,0.216584527977432,0.02137139037310567,-0.173845955830414,0.1513999666448665,0.005046921767210135,0.3605574577997179,0.2141355096407033,0.19184320539282398,0.19459352734077187,-0.5147698558176105
1.568,-0.11861693172821847,0.07103071216578476,0.18959523715429477,0.024530504463522777,-0.1552155806119612,0.12875775445612583,-0.0054426223575295835,0.3438819115442347,0.20295344523022144,0.1721951499889962,0.17983051930730704,-0.5246779952136047
1.57,-0.11821052038932978,0.06893601307086437,0.18731818799077823,0.02463252667422145,-0.1534092606195769,0.12713374260520924,4.405313562730437e-06,0.34176888919738885,0.2048903328694663,0.1676489047795472,0.17460681880757578,-0.5236663843316743
1.572,-0.13803740872172804,0.0646840101507582,0.20310856432942534,0.0365630222672255,-0.17096498451994885,0.13336940952828452,0.015875109218262396,0.35028562166393973,0.2149197558727916,0.1733434578845922,0.17211623318873123,-0.5166515740265902
1.574,-0.16680897066113148,0.048585940603767475,0.2158244180597157,0.05994408274253254,-0.19174901295679314,0.13090678273045067,0.03233214010649422,0.3590457687396811,0.22668471994858924,0.17873564786019977,0.1688493415866781,-0.511832987809306
1.576,-0.18690202206016363,0.025939071321750735,0.21306748723371347,0.08274846941757226,-0.20059815629000124,0.11698914399577483,0.03941775355540646,0.3609049519908863,0.23443618289032186,0.17962282942783567,0.16844954906933648,-0.5140547915980367
1.578,-0.19130100698736258,0.010895019664499133,0.2021526670691953,0.09311563950301406,-0.19780327767244035,0.10384013417889185,0.03413533615362016,0.35787244500960913,0.23436966093700387,0.180362765597595,0.17595474177658246,-0.5207540651214584
1.58,-0.1848656060653123,0.012926285076317304,0.19765353397340643,0.08815084436143415,-0.1930383099257524,0.10354272806509704,0.02372365433225781,0.35636544733700953,0.2271142496649613,0.1857954630145356,0.18993505092995117,-0.5262919949168507
1.582,-0.17668120043651858,0.027199506042978376,0.20383068911251054,0.07577898438715212,-0.1922615907677354,0.1146416977117219,0.018138233379763877,0.35866147669523823,0.2179906150432337,0.1938553805062737,0.2011892408469336,-0.5286238874510611
1.584,-0.1735770536174501,0.040196872714019956,0.21382230067914584,0.06741494216115423,-0.1949653957744267,0.12625574726709196,0.02188615954325459,0.3632837906105281,0.21245952554221947,0.19839985512024483,0.20143925199154117,-0.5282542930189784
1.586,-0.17699034666432117,0.04402611638302271,0.2210667517007883,0.0676622426050627,-0.19925897603151824,0.13148130858765394,0.03378399956481227,0.37185028224349476,0.21189173912039938,0.19736234699471675,0.19243613328162612,-0.5242089230800691
1.588,-0.18119875107537378,0.042871805236995054,0.22409050468159358,0.07073327897078299,-0.20270004330205565,0.13212572261657504,0.04926595977274595,0.38830643955461325,0.21430670136929986,0.1944328472421081,0.18400625798983286,-0.5162266106002823
1.59,-0.17685460533639025,0.04576332357898006,0.22269906093966493,0.06710867286656357,-0.20070489852634524,0.1327866486701714,0.06256455019583965,0.4104172663098728,0.2181189511621238,0.19391651365061194,0.18379986640925747,-0.5081000033954445
1.592,-0.16114000295596848,0.054648935979264936,0.21597264026546095,0.05463122246953441,-0.1903749999187293,0.13421168505624412,0.07115840206600747,0.42865298468915,0.22420409683794293,0.1976393642371818,0.19149803443993718,-0.5050542402695304
1.594,-0.1412252690059852,0.06225441648008135,0.20360628206476503,0.04078841779230497,-0.17426839423238183,0.13257710002262363,0.07730017749301084,0.43655766415877273,0.2334546375603455,0.20523302683427952,0.20174794609668395,-0.5087548564777151
1.596,-0.12486001994164632,0.06293213666247362,0.1877676927698592,0.03244898500695805,-0.15780918025967028,0.12554308111881662,0.08268027018731071,0.4383337389156722,0.2440723019988965,0.21378961900565294,0.20883627230894336,-0.5155045907541518
1.598,-0.11238582736587972,0.06157362065742456,0.1740058748755667,0.02729611279400774,-0.14488028071014197,0.11794603115714972,0.08618861976098272,0.4432579170418928,0.253710826697624,0.21979865020718797,0.21102266094705302,-0.5193070777604663
1.6,-0.09996546869080089,0.06814016653514962,0.16840206575477157,0.018001110065715933,-0.13640320562796493,0.11815157180918986,0.09121703329072013,0.45533498989696847,0.2618417968612454,0.2239596978217612,0.2140930595337306,-0.5165996288239149
1.602,-0.08681348701746411,0.08576143197217796,0.17291002921328238,0.002273784095912825,-0.13211689209802044,0.12915629414435978,0.10741151229174535,0.47056996851806865,0.267690164366948,0.22997698818356943,0.22512185179463115,-0.5076739665799527
1.604,-0.0766920978043652,0.10727230694427617,0.18404994099297653,-0.014034746684995384,-0.132275409548946,0.1456356680451879,0.136849700648352,0.48142821530486063,0.26873065959182524,0.23780734133213005,0.24041097841583436,-0.496243009287981
1.606,-0.07299103888204661,0.1222300945933202,0.19508815897148787,-0.02349481457386144,-0.13587692599262371,0.1586925553642669,0.166375871995952,0.48221904310706754,0.26370505143415374,0.2434194030216604,0.24817177778793523,-0.48940524446426026
1.608,-0.07610578450917214,0.12396966380034245,0.19995816836642236,-0.022824959547944248,-0.13994766643594503,0.16164924270156686,0.18379280095072564,0.47261316921516766,0.25624230741640924,0.244679544572427,0.24452270495143585,-0.49356925426790527
1.61,-0.08699204098578381,0.11052237757460501,0.19750555138194217,-0.01091796163287289,-0.14385542983792582,0.15291223301948234,0.19516942204343868,0.4586312888644171,0.2532756870419,0.24285916252151135,0.2381946651202412,-0.5067123402205497
1.612,-0.10682566017974511,0.0851232767337447,0.19188760515858372,0.011635647500584226,-0.15044233609950786,0.1367527627099488,0.21702013049420046,0.45040781270204133,0.2581737164287839,0.2405456980508816,0.23869136520060247,-0.5170976446796623
1.614,-0.12979499950706314,0.05816145611694125,0.18767763612742766,0.037123597425488736,-0.1596763997108201,0.12142689189478606,0.25507597777471247,0.45489905118787005,0.2668669582174157,0.241613695794934,0.24684107726110774,-0.5130415782573728
1.616,-0.14241526022726897,0.04321158050573145,0.1853321958879686,0.051494312500765006,-0.16510360954172815,0.11378858418193906,0.29523572898060585,0.4669786220912822,0.27259315433693465,0.2499527990467103,0.2578108693937578,-0.49522002733944565
1.618,-0.1341646427077898,0.046680514010273004,0.18102172890270826,0.04579507198258424,-0.15902955224830256,0.11390829603393665,0.31486034700985055,0.4720081415472729,0.27247795231134486,0.26478924703453466,0.26779013387048023,-0.47762641074168927
1.62,-0.10660540051924627,0.061432151674913255,0.16881431995945795,0.024663716128102177,-0.13890107893976214,0.11449904807710751,0.30527378813155154,0.46295310144190704,0.2677916719646906,0.2799442027523479,0.27588593153761326,-0.47257184407148084
1.622,-0.0716898758212776,0.07325394347471269,0.14578279365321858,0.0013957635679606622,-0.10956332501653109,0.10783080827238267,0.2824122143112061,0.4502462318277482,0.2610771600638813,0.2896484787219945,0.28241893235591176,-0.4773103925364534
1.624,-0.044457601421019406,0.07430986823682266,0.11906714840934997,-0.01302079163637493,-0.08282229476595665,0.09482596554537062,0.2700479098249907,0.4484017198340589,0.25569932184337163,0.29231849218829614,0.28685918562129753,-0.4812719209144872
1.626,-0.035654609732481475,0.0679957544606732,0.10344965199745602,-0.015204134506219696,-0.07153162399219919,0.08446619784425151,0.27480543709215777,0.4589864673847491,0.2546356231355886,0.2893598963551789,0.28811119133624846,-0.48156953743860986
1.628,-0.045658384099869255,0.06197940760985986,0.10747572502873451,-0.008046195697875562,-0.07927919056893738,0.0838437821686343,0.2840978183969799,0.4728509289170039,0.2574522576025316,0.2842113967224524,0.28719598822732145,-0.48359998435589635
1.63,-0.0655625195226246,0.0597051379693503,0.12544439901469634,0.0033745256403751598,-0.09796125624752214,0.09147806585207899,0.2859479990597927,0.4825061984076,0.2607568896216223,0.28148499870458293,0.2873621043414817,-0.4903165061750608
1.632,-0.08563508706946155,0.05804738234070234,0.1439130357062867,0.015503641563910512,-0.11631880999947365,0.09938781187889666,0.2815670151496571,0.48771540097848654,0.2622369197597404,0.28487331388503173,0.2909818789854346,-0.49742754794263766
1.634,-0.10109735057955006,0.05208167468816167,0.15308746219009092,0.02696711344816354,-0.12805895687119964,0.10051151918985803,0.27793177347640596,0.49304561670872915,0.26392657398366093,0.2960380956575703,0.29855132294105524,-0.49814087908260113
1.636,-0.11179844770581528,0.04130606643500774,0.15276410026945322,0.037392377633573615,-0.13333211262655872,0.09473362983236268,0.27725475443155784,0.5016760994858709,0.2704550513890248,0.31362434971657666,0.30990466635128455,-0.49056153565386434
1.638,-0.11974110183859243,0.029592606173829344,0.14902342864516627,0.04668975921104567,-0.13570814714110777,0.0870530368612991,0.2762718936063633,0.5111526126203151,0.2824113654124716,0.3323843130509503,0.3238435620473992,-0.48014414741720757
1.64,-0.1254787213503241,0.021111184390201775,0.1463372793628272,0.0537121501836685,-0.13737483660792327,0.08148380775453813,0.27002000488189193,0.5161754281550196,0.2934060877085899,0.34609559032955994,0.33738250506895995,-0.47385968267934414
1.642,-0.12603887632664865,0.01877777503336485,0.14455369534010093,0.05523528921707651,-0.13687429048810665,0.07923333067745211,0.25442307220800164,0.514915825587984,0.2961317181287013,0.35250055269828034,0.3474037893751299,-0.47312970751090644
1.644,-0.11869053057786103,0.022769401161422148,0.1413637864880789,0.04927839169639557,-0.13182139169554768,0.07946878203082189,0.22823358454758047,0.5109967036599321,0.2896314301178445,0.3538394883435782,0.35279930639971224,-0.4746981349882255
1.646,-0.10599638642793943,0.028546140545083604,0.1348343824931894,0.039444415516447055,-0.12228439585622297,0.07921304324026458,0.1956676980579688,0.509324179085674,0.2789352258196319,0.3536258400484006,0.3549081138428136,-0.47584039051221233
1.648,-0.0943890757296738,0.03069902234100812,0.12561169117638296,0.032177488128881056,-0.1113131190849096,0.07609120290296244,0.16796767220747147,0.5123316696014442,0.2708523730004249,0.3556864677412467,0.3571952125036576,-0.4749698230948801
1.65,-0.08874782301521213,0.02846189598905985,0.11751840307821772,0.03044713501616196,-0.10352471088112417,0.0714583726787455,0.15757083079271472,0.5208278609197522,0.2715793875715208,0.3636767208219524,0.36354234594924806,-0.4699959427926898
1.652,-0.08984140976366335,0.02394832484315782,0.11361671589831375,0.03335718172996644,-0.1019802717485673,0.0676113794956201,0.1654869783288895,0.5341634759461173,0.28304075456036026,0.3771723000178822,0.375136962107571,-0.460936088933139
1.654,-0.09461673607377777,0.0180747548529737,0.1121697701570467,0.03898024003020726,-0.10471990549254599,0.06397621106151585,0.1773513693318803,0.5480339354983873,0.29975847722735616,0.3913120656462845,0.389866111565134,-0.45212910929584355
1.656,-0.09658854548869907,0.011804898049784877,0.10787088203661582,0.04368992128001124,-0.10483251131487471,0.058636180670245966,0.1755743223669281,0.5559215921685814,0.3123809496062504,0.40296524733044403,0.40419501800223195,-0.4480708341002502
1.658,-0.08854705748114029,0.007462752582564361,0.09568833432041837,0.04244382316846725,-0.09509315093975673,0.050664580218901537,0.15267856592182186,0.553769280955295,0.31411033967742324,0.41226658310054776,0.41380291952909154,-0.4490333717677025
1.66,-0.06875714277691902,0.005325456185811357,0.07385454119080219,0.033873634217522375,-0.07382644828223549,0.03930247231397316,0.11439606994617761,0.542432522216659,0.3052705455856859,0.41685626285146216,0.414205776684057,-0.4526890825933167
1.662,-0.04390508571263686,0.0033241490274625468,0.04695234901486865,0.02216573400405864,-0.047466273592673976,0.025172606778370746,0.07555524788646911,0.5278835380115197,0.2949522250777897,0.4123314037740052,0.40521655795862327,-0.4567470747033461
1.664,-0.024908754948143638,0.0023648835735213102,0.027041221106801676,0.012439464886270443,-0.02784019036457334,0.014302963062733045,0.05058360855182172,0.5191967663024721,0.2941636272322401,0.4021310369192845,0.39572899677399465,-0.45779952577458194
1.666,-0.01984602480894195,0.006158161845679496,0.02596462425188693,0.007518039722174353,-0.024626998433127035,0.014996049330154033,0.043244825066949454,0.5215438865888135,0.3040504761599838,0.3988931988690568,0.39756504201543785,-0.4515589767863022
1.668,-0.02772961308420384,0.013755758118236431,0.041587483128494494,0.008117199203814153,-0.036066350748596175,0.026388324858894755,0.045813347740049776,0.5302347300311405,0.31563463692307847,0.4091871474440665,0.41079859408654185,-0.43787850091395686
1.67,-0.038612025542502884,0.018362843929305067,0.05705242570573595,0.012505162698043085,-0.048778277252810934,0.03626591857332173,0.04788666215686553,0.536269265848057,0.322287927421347,0.42423079044300704,0.423095943586907,-0.42279396550361575
1.672,-0.042937214388048525,0.01672396531766796,0.05964558870237465,0.01649983441464095,-0.05166246372932373,0.03597980307396095,0.044627609038423034,0.5379833381527096,0.3273870429050576,0.4331391288548335,0.4272790813697761,-0.4135056410736581
1.674,-0.03977640896776435,0.01387137759245123,0.053598127949056926,0.01639289931329515,-0.04657092713996315,0.030609696392200094,0.037523549245888625,0.5422794392527487,0.3377464555555385,0.43730267043162996,0.4300409710275557,-0.4125988536640089
1.676,-0.0353919083860561,0.014205227363952595,0.04958155674943074,0.013290477907883253,-0.04223914846876443,0.02870318924646993,0.029983829521576532,0.553913926944402,0.3531580876391323,0.44427213998985055,0.4397778995042356,-0.4160661215406736
1.678,-0.03676235310157827,0.013948751215048695,0.050752558563869836,0.013155225509627302,-0.0437247355064326,0.02998679469450924,0.023295315260918395,0.568742707484128,0.3667463770706622,0.4548938015112205,0.4539914754017401,-0.41698336477937537
1.68,-0.046068610476230724,0.007676162896263139,0.053915849393314265,0.02021461501912141,-0.05033398371274561,0.02909223644480706,0.015325955932894687,0.5789141626464047,0.3735516582142157,0.46295824795636703,0.46241404643315853,-0.41315796113017605
1.682,-0.059081985715408285,-0.0025439958853344683,0.05699460505399467,0.03142587459315712,-0.05871229870855384,0.02539183944841066,0.0030732275541139565,0.5809455103963045,0.37429771216675933,0.46332944920047636,0.4592761765657868,-0.40950212783658824
1.684,-0.06930768188925483,-0.00908731203729723,0.06095966311338337,0.03972868044158331,-0.06580763288441935,0.02381277813995452,-0.012498800423553846,0.5777452314688987,0.37313393277931217,0.45627762989270876,0.4493507146037201,-0.4115586101879397
1.686,-0.07374603346958969,-0.007424405714349184,0.06697386497894163,0.04132263133753534,-0.07059925747063278,0.02798348987820918,-0.025680191241159077,0.5750041790134313,0.37465921869191043,0.44525506705778417,0.44090013147330465,-0.41878550950736765
1.688,-0.07258653829286014,-3.5172788703817325e-05,0.0726538764141495,0.03716804134050389,-0.07235589547421278,0.03538653990367444,-0.030937032115626987,0.5768865625539367,0.3801615056942222,0.4337392047330316,0.4357752533500952,-0.42542789137496634
1.69,-0.06437747442035627,0.0073448573143631134,0.07122749956619094,0.029065599045862665,-0.0673776493021249,0.03909062912393683,-0.027036816311272586,0.5838146749477993,0.38625254749356885,0.4241989116852036,0.42942100060224375,-0.42795759899504976
1.692,-0.04651468613164932,0.010869289795090801,0.05675213545597461,0.01814586019138319,-0.05138763926850228,0.03354640776951136,-0.016615789109461338,0.5920547649134963,0.39100158536764673,0.41661908630242267,0.4180776011199393,-0.429904521774915
1.694,-0.022896523802834533,0.010080381825845712,0.03270195874540058,0.0073353079703589435,-0.027849674398126863,0.020141596613812724,-0.0032300995763902334,0.598459816875033,0.39934928266831665,0.40857800769321384,0.4035773260575907,-0.43608185563854257
1.696,-0.006831680906524928,0.00800718084705625,0.0149660967715151,0.0013759972446995622,-0.011363019541038051,0.009038726946829445,0.010946124674033268,0.6082439282687391,0.41679720181725,0.40021912920641256,0.3924324141447565,-0.4435547546724609
1.698,-0.008549693524238825,0.01064814803026077,0.01940301263486973,0.0012628419133658892,-0.01509076949270342,0.012192972212780475,0.024846167060447403,0.6306459776864419,0.43969465279340286,0.39630219177126896,0.3902146446209879,-0.4440219338222909
1.7,-0.020542239955178624,0.021676559502737468,0.04225548869800772,0.0012679537914770799,-0.0330632676023936,0.029841750556122943,0.03735031287099527,0.6639371103323353,0.4579689657598806,0.39886963313727847,0.3951282022488064,-0.4353446691043971
1.702,-0.025586866432484857,0.03686679741980052,0.0623406748384944,-0.004228408134710259,-0.04551215663835977,0.04851592923042155,0.04767839768506771,0.6943855786751805,0.46709031649246086,0.40171785760255674,0.3986933485146835,-0.4252493329291207
1.704,-0.019372751713251386,0.04889599177305841,0.0680740130555208,-0.013430339724676284,-0.044665892388809005,0.05793249149109423,0.05618297175855027,0.7130772855532846,0.47219339368107816,0.39750985015458645,0.39476575937046404,-0.4226233613757494
1.706,-0.014375702321756056,0.05678866595161233,0.07085593417023796,-0.020268722659167928,-0.04331791743635553,0.06315662281001432,0.06420308737010476,0.7251154274687702,0.48081694577446193,0.3876448459696831,0.38571354597060875,-0.4292894338295368
1.708,-0.021184945522401712,0.06423705211105861,0.08502097038298011,-0.021487234532566298,-0.05433381331000028,0.0734175361752409,0.07327179797037957,0.7393757149091393,0.49541921637673764,0.3799413279991378,0.378134336427842,-0.4409693498867573
1.71,-0.03649401866994282,0.06993487990108678,0.10605246660118246,-0.017107614969060447,-0.07321974320952687,0.08612509828654834,0.08367431118274984,0.7563365893608018,0.5114362443800324,0.3776310343308755,0.37466157189058097,-0.4529070348118343
1.712,-0.05155278550018489,0.06732660728231404,0.11855889794483673,-0.007362961097099604,-0.08717668700738813,0.09080087266653791,0.09436090490686286,0.7697342531248584,0.5213499467313794,0.3759470619178002,0.37189236154020855,-0.46304748256976774
1.714,-0.06269385212208711,0.055288293194227525,0.11769069934155703,0.005728526648061278,-0.09217671291036847,0.08465761278802968,0.10547615677680663,0.7762628224435713,0.5231126809650458,0.37011298721661734,0.3655333883967983,-0.47173750969615924
1.716,-0.06948319817359414,0.04293138194982776,0.11222549534622095,0.015715316823373054,-0.09307869420521216,0.07612368386423586,0.11864425938486323,0.7798854604325929,0.5227971750812247,0.36124978216534104,0.35568101252113127,-0.4798470420990012
1.718,-0.0708325031108209,0.040395537992976974,0.11121711931306376,0.01661923804690639,-0.09361215024487848,0.07431676455212745,0.13319347921323488,0.7862528558334846,0.5261650890481774,0.3533296667993836,0.3466577163232873,-0.4862437267287401
1.72,-0.06778264480776937,0.04760828411316905,0.11548309291582698,0.010491947164848255,-0.09383045167520583,0.07985215798485445,0.14536663270598346,0.7954884754473365,0.5311957131283587,0.34899279844694275,0.3426723372941639,-0.48811071798455286
1.722,-0.06482030537766566,0.05536485961764174,0.12022040727601101,0.005429021967838861,-0.09371724812105528,0.08604019605042461,0.1530884349635379,0.8029422101739999,0.5322276938588028,0.348233649236544,0.3434146575945752,-0.48598033621803577
1.724,-0.06454421440629989,0.05679027982641573,0.12116134475158939,0.005574577988788396,-0.09366496559220606,0.0872572357555081,0.1589386701305763,0.8046300535194939,0.5278586755567867,0.3472650037575329,0.3429318826454963,-0.48721924331853056
1.726,-0.06415002283003639,0.053680148264796904,0.11730890045173759,0.007305925360947752,-0.09233281880254884,0.08390568986754579,0.16695533911801802,0.7998512713309697,0.5207138072531303,0.34012149627057603,0.33432819557768995,-0.501256942753004
1.728,-0.06080490163979553,0.050626070646629454,0.11054072991950924,0.006727751322351253,-0.08837638619918613,0.07930834729192544,0.17841061860322016,0.7913649332750677,0.5123210721355628,0.3251524202852648,0.31749313545037566,-0.528500684394758
1.73,-0.05786163965246767,0.048331057043981704,0.1052048899588959,0.0061190073179245765,-0.08465124618829273,0.07591247764826661,0.19187652482835565,0.7837450595045377,0.5029009783013145,0.30868395507704505,0.30076447075718016,-0.555684007130677
1.732,-0.0612674244718883,0.04535786676178126,0.10598615690819924,0.009617870584731118,-0.08651755623959208,0.07502488845456039,0.2053866452354935,0.7787339404484741,0.4942637064633701,0.2989110064459535,0.29291642235503595,-0.5676492099895734
1.734,-0.07213958248311667,0.04176086732261052,0.11383501664954468,0.016973744246250696,-0.09553952238624694,0.07672564382224008,0.21708356036991763,0.7726963939429629,0.488282800550452,0.29744497571997197,0.2946050091385101,-0.5623844262187854
